transcript_id	gene_name	se_id	SElet_id	length	type	subtype	reads_2i_1	reads_2i_2	reads_ser_1	reads_ser_2	reads_sahlen	fpkm_2i_1	fpkm_2i_2	fpkm_ser_1	fpkm_ser_2	fpkm_sahlen	distance	n_baits_joshi	n_baits_sahlen
ENSMUST00000136013	2310004I24Rik	5553	291	10153	M	INT	13.4634617453544	27.6311032561059	10.300091734061	12.9565450846588	0	62.9674653568112	129.228319577591	48.1726528959205	60.5966592539785	0	107039	7	0
ENSMUST00000079077	Tmem220	5555	293	728	U	PU	9.66428551058466	3.40201372049313	7.18528355525191	4.64521720219464	4.35290896405031	80.4653026864765	28.3253287025939	59.825014019741	38.6763002613741	36.2425279111808	13044	1	0
ENSMUST00000108690	Sco1	5555	293	728	U	PU	2.08608976302127	3.28705241970015	3.4871296293835	0.907568842793783	3.60687737631335	52.7689250035493	83.1480148613933	88.209091071944	22.9575126870775	91.2381840616597	40560	1	0
ENSMUST00000116363	2310004I24Rik	5555	293	728	U	PU	2.08608976302127	3.28705241970015	3.4871296293835	0.907568842793783	3.60687737631335	52.7689250035493	83.1480148613933	88.209091071944	22.9575126870775	91.2381840616597	40460	1	0
ENSMUST00000079077	Tmem220	5555	295	663	U	DM	0	2.55151029036985	3.19345935788974	1.85808688087786	2.90193930936687	0	23.3267412844891	29.195649543403	16.9872377618584	26.5304779480539	12201	0	0
ENSMUST00000108690	Sco1	5555	295	663	U	DM	1.04304488151063	1.64352620985008	0.871782407345875	0	2.40458491754223	28.9711745117526	45.6498905121375	24.2142602942591	0	66.7887360451365	39717	0	0
ENSMUST00000116363	2310004I24Rik	5555	295	663	U	DM	1.04304488151063	1.64352620985008	0.871782407345875	0	2.40458491754223	28.9711745117526	45.6498905121375	24.2142602942591	0	66.7887360451365	39617	0	0
ENSMUST00000079077	Tmem220	5555	296	4815	M	INT	55.0864274103326	26.3656063338218	27.1444045420628	19.5099122492175	56.587816532654	69.3455493308002	33.1903436220217	34.1707337490857	24.5600531005561	71.235573032485	7386	2	0
ENSMUST00000108690	Sco1	5555	296	4815	M	INT	8.34435905208506	6.5741048394003	7.84604166611288	7.26055074235027	32.4618963868202	31.9134184029773	25.1429926559063	30.0075786450352	27.7683393332377	124.152145788576	34902	2	0
ENSMUST00000116363	2310004I24Rik	5555	296	4815	M	INT	8.34435905208506	6.5741048394003	7.84604166611288	7.26055074235027	32.4618963868202	31.9134184029773	25.1429926559063	30.0075786450352	27.7683393332377	124.152145788576	34802	2	0
ENSMUST00000079077	Tmem220	5555	297	866	U	PU	10.6307140616431	16.1595651723424	13.5722022710314	11.1485212852671	14.5096965468344	74.4071759715132	113.105065419826	94.9954289849006	78.0314455157885	101.557199073671	6520	2	0
ENSMUST00000108690	Sco1	5555	297	866	U	PU	3.1291346445319	4.10881552462519	3.4871296293835	0.907568842793783	6.01146229385559	66.5400301430438	87.3726253162448	74.1526770212185	19.299156161885	127.831789832348	34036	2	0
ENSMUST00000116363	2310004I24Rik	5555	297	866	U	PU	3.1291346445319	4.10881552462519	3.4871296293835	0.907568842793783	6.01146229385559	66.5400301430438	87.3726253162448	74.1526770212185	19.299156161885	127.831789832348	33936	2	0
ENSMUST00000079077	Tmem220	5555	298	1946	M	INT	46.3885704508064	71.4422881303557	37.5231474552044	49.2393023432632	24.6664841296184	144.490212593846	222.527042757068	116.876366318343	153.369616576039	76.830682670225	4574	1	0
ENSMUST00000108690	Sco1	5555	298	1946	M	INT	15.6456732226595	15.6134989935757	13.948518517534	8.16811958514405	7.2137547526267	148.056696053124	147.752227847224	131.996337719168	77.2957981118869	68.2645405928964	32090	1	0
ENSMUST00000116363	2310004I24Rik	5555	298	1946	M	INT	15.6456732226595	15.6134989935757	13.948518517534	8.16811958514405	7.2137547526267	148.056696053124	147.752227847224	131.996337719168	77.2957981118869	68.2645405928964	31990	1	0
ENSMUST00000079077	Tmem220	5555	301	589	U	PU	38.6571420423386	16.1595651723424	22.3542155052282	13.006608166145	8.70581792810061	397.818270667266	166.297091092648	230.045856589021	133.850204503879	89.5910367379953	3792	2	0
ENSMUST00000108690	Sco1	5555	301	589	U	PU	5.21522440755316	1.64352620985008	2.61534722203763	0.907568842793783	0	163.055082353922	51.3851908481276	81.7693781413946	28.3753297728225	0	31308	2	0
ENSMUST00000116363	2310004I24Rik	5555	301	589	U	PU	5.21522440755316	1.64352620985008	2.61534722203763	0.907568842793783	0	163.055082353922	51.3851908481276	81.7693781413946	28.3753297728225	0	31208	2	0
ENSMUST00000079077	Tmem220	5555	302	1189	M	INT	26.0935708785786	29.7676200543149	33.5313232578423	26.01321633229	21.7645448202515	133.021529823834	151.75134048404	170.938195371237	132.611893108133	110.952734732294	2603	0	0
ENSMUST00000108690	Sco1	5555	302	1189	M	INT	2.08608976302127	4.93057862955023	1.74356481469175	3.63027537117513	14.4275095052534	32.3093165707182	76.3647033041561	27.0042970144555	56.2256324178046	223.452978963459	30119	0	0
ENSMUST00000116363	2310004I24Rik	5555	302	1189	M	INT	2.08608976302127	4.93057862955023	1.74356481469175	3.63027537117513	14.4275095052534	32.3093165707182	76.3647033041561	27.0042970144555	56.2256324178046	223.452978963459	30019	0	0
ENSMUST00000079077	Tmem220	5555	303	1162	U	DM	96.6428551058466	90.1533635930679	63.0708223183223	43.6650417006296	7.25484827341718	504.119968638166	470.268710267161	328.997533591829	227.770789973008	37.8436034413936	1441	2	0
ENSMUST00000108690	Sco1	5555	303	1162	U	DM	8.34435905208506	6.5741048394003	8.71782407345875	1.81513768558757	4.80916983508447	132.240197599256	104.185464404637	138.158817341599	28.7660399934465	76.2150292563261	28957	2	0
ENSMUST00000116363	2310004I24Rik	5555	303	1162	U	DM	8.34435905208506	6.5741048394003	8.71782407345875	1.81513768558757	4.80916983508447	132.240197599256	104.185464404637	138.158817341599	28.7660399934465	76.2150292563261	28857	2	0
ENSMUST00000079077	Tmem220	5555	305	421	U	PU	60.8849987166834	51.0302058073969	23.950945184173	29.7293900940457	7.25484827341718	876.593976820085	734.709238556592	344.834601792332	428.029971918751	104.451941090022	942	2	2
ENSMUST00000108690	Sco1	5555	305	421	U	PU	0	0	0	0	8.41604721139782	0	0	0	0	368.131263640711	28458	2	2
ENSMUST00000116363	2310004I24Rik	5555	305	421	U	PU	0	0	0	0	8.41604721139782	0	0	0	0	368.131263640711	28358	2	2
ENSMUST00000079077	Tmem220	5555	306	516	M	INT	99.542140759022	108.86443905578	66.2642816762121	63.1749539498471	97.2149668637902	1169.30431330286	1278.81173925509	778.395057521282	742.105258968629	1141.96740400243	426	1	1
ENSMUST00000108690	Sco1	5555	306	516	M	INT	18.7748078671914	13.1482096788006	24.4099074056845	17.2438080130819	40.877943598218	670.042629114836	469.238409450344	871.150248260904	615.40371218538	1458.86791466034	27942	1	1
ENSMUST00000116363	2310004I24Rik	5555	306	516	M	INT	18.7748078671914	13.1482096788006	24.4099074056845	17.2438080130819	40.877943598218	670.042629114836	469.238409450344	871.150248260904	615.40371218538	1458.86791466034	27842	1	1
ENSMUST00000005336	Senp3	5565	307	451	M	INT	13.5299997148185	13.6080548819725	7.98364839472435	13.006608166145	2.90193930936687	181.840879153119	182.889927232713	107.298867224369	174.806586369811	39.0015673604429	21712	2	0
ENSMUST00000018905	Mpdu1	5565	307	451	M	INT	1.04304488151063	4.93057862955023	0.871782407345875	4.53784421396892	2.40458491754223	42.5895536614012	201.325126892775	35.5965733372368	185.289015922311	98.1838846960654	40916	2	0
ENSMUST00000018918	Cd68	5565	307	451	M	INT	2.08608976302127	6.5741048394003	1.74356481469175	5.4454130567627	2.40458491754223	85.1791073228025	268.4335025237	71.1931466744737	222.346819106773	98.1838846960654	37405	2	0
ENSMUST00000102589	Eif4a1	5565	307	451	M	INT	0	9.86115725910045	3.4871296293835	9.98325727073161	1.20229245877112	0	402.65025378555	142.386293348947	407.635835029084	49.0919423480327	31135	2	0
ENSMUST00000018714	2810408A11Rik	5565	307	451	M	INT	0	2.59041593025993	0.936371975823725	2.77640251814117	0	0	272.73873240118	98.5883783213628	292.320817899419	0	196930	2	0
ENSMUST00000061837	Neurl4	5565	307	451	M	INT	0	0.863471976753311	0	2.77640251814117	0	0	90.9129108003934	0	292.320817899419	0	197883	2	0
ENSMUST00000094077	Kdm6b	5565	307	451	M	INT	1.1219551454462	3.45388790701324	0	0.925467506047057	1.02129568760014	118.127988870603	363.651643201574	0	97.4402726331397	107.529793956642	289883	2	0
ENSMUST00000005336	Senp3	5565	308	1039	U	DM	1.93285710211693	11.0565445916027	7.18528355525191	4.64521720219464	17.4116358562012	11.2759846690577	64.5021440907961	41.9178154055548	27.0994673631187	101.576748101404	22163	1	0
ENSMUST00000018905	Mpdu1	5565	308	1039	U	DM	1.04304488151063	3.28705241970015	4.35891203672938	0.907568842793783	2.40458491754223	18.4868996162579	58.2596292772804	77.2572404961203	16.085725925113	42.6187988430467	41367	1	0
ENSMUST00000018918	Cd68	5565	308	1039	U	DM	0	5.75234173447526	4.35891203672938	1.81513768558757	2.40458491754223	0	101.954351235241	77.2572404961203	32.171451850226	42.6187988430467	37856	1	0
ENSMUST00000102589	Eif4a1	5565	308	1039	U	DM	4.17217952604253	6.5741048394003	4.35891203672938	1.81513768558757	7.2137547526267	73.9475984650316	116.519258554561	77.2572404961203	32.171451850226	127.85639652914	31586	1	0
ENSMUST00000018714	2810408A11Rik	5565	308	1039	U	DM	0	0	0	0	1.02129568760014	0	0	0	0	46.6755890995624	195891	1	0
ENSMUST00000061837	Neurl4	5565	308	1039	U	DM	0	0	0	0	1.02129568760014	0	0	0	0	46.6755890995624	196844	1	0
ENSMUST00000094077	Kdm6b	5565	308	1039	U	DM	0	3.45388790701324	0.936371975823725	0.925467506047057	1.02129568760014	0	157.850713266516	42.7943778854039	42.2960182459538	46.6755890995624	290334	1	0
ENSMUST00000005336	Senp3	5565	309	1819	M	INT	4.83214275529233	5.10302058073969	4.79018903683461	11.1485212852671	29.0193930936687	16.1019077393499	17.0045403756089	15.9621074606456	37.1496601521016	96.699872894776	23202	3	0
ENSMUST00000018905	Mpdu1	5565	309	1819	M	INT	4.17217952604253	2.46528931477511	4.35891203672938	6.35298189955648	14.4275095052534	42.2383478862935	24.958117709907	44.1287921250517	64.3163741909549	146.06134798656	42406	3	0
ENSMUST00000018918	Cd68	5565	309	1819	M	INT	2.08608976302127	4.10881552462519	6.10247685142113	6.35298189955648	22.8435567166512	21.1191739431467	41.5968628498449	61.7803089750724	64.3163741909549	231.26380097872	38895	3	0
ENSMUST00000102589	Eif4a1	5565	309	1819	M	INT	1.04304488151063	5.75234173447526	5.23069444407525	3.63027537117513	18.0343868815668	10.5595869715734	58.2356079897829	52.954550550062	36.7522138234028	182.5766849832	32625	3	0
ENSMUST00000018714	2810408A11Rik	5565	309	1819	M	INT	0	1.72694395350662	0	1.85093501209411	8.17036550080108	0	45.0816083243292	0	48.3183759841077	213.286144362596	194072	3	0
ENSMUST00000061837	Neurl4	5565	309	1819	M	INT	0	1.72694395350662	0	0.925467506047057	7.14906981320095	0	45.0816083243292	0	24.1591879920539	186.625376317272	195025	3	0
ENSMUST00000094077	Kdm6b	5565	309	1819	M	INT	1.1219551454462	0.863471976753311	0	2.77640251814117	2.04259137520027	29.2884678288301	22.5408041621646	0	72.4775639761616	53.3215360906491	291373	3	0
ENSMUST00000066760	Senp3	5565	310	2220	U	DM	23.1942852254032	41.6746680760408	20.7574858262833	39.9488679388739	33.372302057719	63.3283679521675	113.786162779159	56.6750683366195	109.074135439825	91.1178509526744	24783	4	0
ENSMUST00000018905	Mpdu1	5565	310	2220	U	DM	3.1291346445319	22.187603832976	4.35891203672938	10.8908261135254	28.8550190105068	25.9566063530972	184.049254517517	36.1577805745356	90.3409147902294	239.356389177976	44225	4	0
ENSMUST00000018918	Cd68	5565	310	2220	U	DM	7.30131417057443	16.4352620985008	6.10247685142113	15.4286703274943	38.4733586806758	60.5654148238936	136.332781124086	50.6208928043499	127.982962619492	319.141852237301	40714	4	0
ENSMUST00000102589	Eif4a1	5565	310	2220	U	DM	6.25826928906379	24.6528931477511	12.2049537028423	8.16811958514405	38.4733586806758	51.9132127061945	204.49917168613	101.2417856087	67.755686092672	319.141852237301	34444	4	0
ENSMUST00000018714	2810408A11Rik	5565	310	2220	U	DM	0	7.7712477907798	0.936371975823725	11.1056100725647	9.19166118840122	0	166.223200422881	20.0285399202408	237.543583554303	196.605150301806	191852	4	0
ENSMUST00000061837	Neurl4	5565	310	2220	U	DM	0	6.90777581402648	0.936371975823725	7.40374004837646	8.17036550080108	0	147.75395593145	20.0285399202408	158.362389036202	174.760133601605	192805	4	0
ENSMUST00000094077	Kdm6b	5565	310	2220	U	DM	6.7317308726772	6.04430383727317	0.936371975823725	7.40374004837646	4.08518275040054	143.988440488222	129.284711440019	20.0285399202408	158.362389036202	87.3800668008024	293192	4	0
ENSMUST00000017597	Pipox	5597	312	221	M	INT	18.3621424701109	47.6281920869038	19.1607561473384	20.4389556896564	14.5096965468344	503.618129755359	1306.29751193139	525.521691781255	560.578846141328	397.957169220809	9674	1	1
ENSMUST00000133740	Myo18a	5597	312	221	M	INT	8.69785695952619	44.2261783664107	8.78201323419678	23.2260860109732	1.45096965468344	238.555956199907	1212.99054679343	240.864108733075	637.021416069691	39.7957169220809	23915	1	1
ENSMUST00000049167	Phf12	5597	312	221	M	INT	2.08608976302127	8.21763104925038	2.61534722203763	2.72270652838135	3.60687737631335	173.827047070516	684.748357682063	217.928342648332	226.874243025237	300.549312203114	98380	1	1
ENSMUST00000017549	Nek8	5597	312	221	M	INT	4.4878205817848	2.59041593025993	2.80911592747117	1.85093501209411	0	964.266479287638	556.584472004218	603.575003931239	397.697402330733	0	292253	1	1
ENSMUST00000036677	Nufip2	5597	312	221	M	INT	1.1219551454462	1.72694395350662	0	0	1.02129568760014	241.066619821909	371.056314669479	0	0	219.438629296133	198063	1	1
ENSMUST00000058496	Taok1	5597	312	221	M	INT	0	2.59041593025993	0	0	1.02129568760014	0	556.584472004218	0	0	219.438629296133	276387	1	1
ENSMUST00000092879	Tlcd1	5597	312	221	M	INT	1.1219551454462	4.31735988376655	0.936371975823725	1.85093501209411	1.02129568760014	241.066619821909	927.640786673697	201.19166797708	397.697402330733	219.438629296133	294336	1	1
ENSMUST00000104437	Snord4a	5597	312	221	M	INT	1.1219551454462	1.72694395350662	0	0.925467506047057	2.04259137520027	241.066619821909	371.056314669479	0	198.848701165366	438.877258592266	297334	1	1
ENSMUST00000148218	Traf4	5597	312	221	M	INT	0	3.45388790701324	0.936371975823725	1.85093501209411	1.02129568760014	0	742.112629338958	201.19166797708	397.697402330733	219.438629296133	281094	1	1
ENSMUST00000002128	Rab34	5597	312	221	M	INT	1.13396657763303	1.63672508237526	1.0844717711977	0.974514960229048	0.953979387403504	1512.14451534637	2182.57301869484	1446.14318729529	1299.51577171635	1272.13158383098	304008	1	1
ENSMUST00000017597	Pipox	5597	313	1250	U	DM	53.1535703082156	72.292791560479	35.1280529367871	46.4521720219464	40.6271503311362	257.746457565322	350.554268023302	170.339097696031	225.250772722243	197.004717051069	8424	3	3
ENSMUST00000133740	Myo18a	5597	313	1250	U	DM	8.69785695952619	41.6746680760408	6.38691871577948	24.1551294514121	13.0587268921509	42.1766930561435	202.084225095786	30.9707450356419	117.130401815566	63.3229447664151	24136	3	3
ENSMUST00000049167	Phf12	5597	313	1250	U	DM	5.21522440755316	7.39586794432534	1.74356481469175	5.4454130567627	7.2137547526267	76.8315548051679	108.95715867437	25.6864873201501	80.2227323337237	106.274236795021	97130	3	3
ENSMUST00000017549	Nek8	5597	313	1250	U	DM	2.2439102908924	2.59041593025993	4.68185987911862	3.70187002418823	3.06388706280041	85.2411567690272	98.4041346503458	177.853434491739	140.625801464147	116.390248978669	291003	3	3
ENSMUST00000036677	Nufip2	5597	313	1250	U	DM	1.1219551454462	0	0.936371975823725	0	3.06388706280041	42.6205783845136	0	35.5706868983477	0	116.390248978669	198284	3	3
ENSMUST00000058496	Taok1	5597	313	1250	U	DM	0	0	1.87274395164745	0	2.04259137520027	0	0	71.1413737966954	0	77.5934993191126	276608	3	3
ENSMUST00000092879	Tlcd1	5597	313	1250	U	DM	2.2439102908924	1.72694395350662	5.61823185494235	3.70187002418823	6.12777412560081	85.2411567690272	65.6027564335639	213.424121390086	140.625801464147	232.780497957338	293086	3	3
ENSMUST00000104437	Snord4a	5597	313	1250	U	DM	3.3658654363386	0.863471976753311	7.4909758065898	1.85093501209411	8.17036550080108	127.861735153541	32.8013782167819	284.565495186782	70.3129007320736	310.37399727645	296084	3	3
ENSMUST00000148218	Traf4	5597	313	1250	U	DM	4.4878205817848	0.863471976753311	3.7454879032949	1.85093501209411	3.06388706280041	170.482313538054	32.8013782167819	142.282747593391	70.3129007320736	116.390248978669	279844	3	3
ENSMUST00000002128	Rab34	5597	313	1250	U	DM	1.13396657763303	0.818362541187629	2.1689435423954	0.974514960229048	0.953979387403504	267.347150313237	192.939454852624	511.356231027615	229.754388439451	224.912864021316	302758	3	3
ENSMUST00000017597	Pipox	5597	314	1765	M	INT	33.8249992870463	73.9937984207256	27.1444045420628	32.5165204153625	42.0781199858196	116.161808070902	254.109492734771	93.2193104826333	111.668230103095	144.504674081369	6659	1	0
ENSMUST00000049167	Phf12	5597	314	1765	M	INT	1.04304488151063	8.21763104925038	2.61534722203763	7.26055074235027	9.61833967016894	10.8826564879841	85.7390294888022	27.287344886845	75.7532883226852	100.353386964137	95365	1	0
ENSMUST00000100443	Myo18a	5597	314	1765	M	INT	0	1.64352620985008	0.871782407345875	1.81513768558757	0	0	17.1478058977604	9.09578162894833	18.9383220806713	0	44740	1	0
ENSMUST00000017549	Nek8	5597	314	1765	M	INT	4.4878205817848	6.04430383727317	7.4909758065898	1.85093501209411	6.12777412560081	120.73818239239	162.613064814075	201.533636817834	49.7966719065677	164.858709601514	289238	1	0
ENSMUST00000036677	Nufip2	5597	314	1765	M	INT	0	0	0	0	5.10647843800067	0	0	0	0	137.382258001262	199534	1	0
ENSMUST00000058496	Taok1	5597	314	1765	M	INT	2.2439102908924	3.45388790701324	0	0	0	60.3690911961949	92.9217513223284	0	0	0	277858	1	0
ENSMUST00000092879	Tlcd1	5597	314	1765	M	INT	5.609775727231	6.90777581402648	4.68185987911862	4.62733753023528	10.2129568760013	150.922727990487	185.843502644657	125.958523011146	124.491679766419	274.764516002523	291321	1	0
ENSMUST00000104437	Snord4a	5597	314	1765	M	INT	3.3658654363386	6.04430383727317	2.80911592747117	3.70187002418823	12.2555482512016	90.5536367942923	162.613064814075	75.5751138066877	99.5933438131354	329.717419203028	294319	1	0
ENSMUST00000148218	Traf4	5597	314	1765	M	INT	1.1219551454462	3.45388790701324	0.936371975823725	0	3.06388706280041	30.1845455980974	92.9217513223284	25.1917046022293	0	82.429354800757	278079	1	0
ENSMUST00000002128	Rab34	5597	314	1765	M	INT	1.13396657763303	5.7285377883134	2.1689435423954	0.974514960229048	0.953979387403504	189.339341581613	956.498713858617	362.15030526035	162.715572549187	159.286730893284	300993	1	0
ENSMUST00000017597	Pipox	5597	315	452	U	DM	10.6307140616431	22.1130891832053	3.99182419736217	6.50330408307249	5.80387861873374	142.558881396749	296.538618187332	53.5307401749895	87.20992306724	77.8305614139812	6207	1	0
ENSMUST00000049167	Phf12	5597	315	452	U	DM	1.04304488151063	1.64352620985008	0.871782407345875	0.907568842793783	4.80916983508447	42.4953289851592	66.9599057733345	35.5178198564022	36.975816894231	195.933327424449	94913	1	0
ENSMUST00000130956	Myo18a	5597	315	452	U	DM	3.1291346445319	5.75234173447526	1.74356481469175	2.72270652838135	0	127.485986955478	234.359670206671	71.0356397128045	110.927450682693	0	36782	1	0
ENSMUST00000017549	Nek8	5597	315	452	U	DM	1.1219551454462	0	0	0	0	117.866643762482	0	0	0	0	288786	1	0
ENSMUST00000058496	Taok1	5597	315	452	U	DM	0	0	0.936371975823725	0	1.02129568760014	0	0	98.3702624401209	0	107.291896182401	279623	1	0
ENSMUST00000092879	Tlcd1	5597	315	452	U	DM	1.1219551454462	0	0	0.925467506047057	0	117.866643762482	0	0	97.2246968087301	0	290869	1	0
ENSMUST00000104437	Snord4a	5597	315	452	U	DM	0	0	0.936371975823725	0.925467506047057	0	0	0	98.3702624401209	97.2246968087301	0	293867	1	0
ENSMUST00000148218	Traf4	5597	315	452	U	DM	0	0	0	0	1.02129568760014	0	0	0	0	107.291896182401	277627	1	0
ENSMUST00000002128	Rab34	5597	315	452	U	DM	2.26793315526605	1.63672508237526	0	0	0	1478.68999067056	1067.14300250345	0	0	0	300541	1	0
ENSMUST00000017597	Pipox	5597	316	4665	M	INT	87.9449981463204	225.38340898267	66.2642816762121	124.491821018816	81.2543006622724	114.269354177357	292.846860305703	86.0990031470485	161.755646006326	105.575946972706	1542	2	0
ENSMUST00000049167	Phf12	5597	316	4665	M	INT	2.08608976302127	16.4352620985008	4.35891203672938	10.8908261135254	20.438971799109	8.23489333388723	64.8786225285041	17.2069180869173	42.991817970913	80.6833701998642	90248	2	0
ENSMUST00000100443	Myo18a	5597	316	4665	M	INT	2.08608976302127	23.8311300428261	3.4871296293835	11.7983949563192	0	8.23489333388723	94.074002666331	13.7655344695338	46.5744694684891	0	46957	2	0
ENSMUST00000002128	Rab34	5597	316	4665	M	INT	1.1219551454462	6.04430383727317	2.80911592747117	2.77640251814117	0	11.4203050333638	61.5245572126135	28.5937997575142	28.2608121913479	0	295876	2	0
ENSMUST00000017549	Nek8	5597	316	4665	M	INT	4.4878205817848	13.815551628053	2.80911592747117	2.77640251814117	11.2342525636015	45.6812201334551	140.627559343117	28.5937997575142	28.2608121913479	114.352691922594	284121	2	0
ENSMUST00000036677	Nufip2	5597	316	4665	M	INT	1.1219551454462	3.45388790701324	0	0	11.2342525636015	11.4203050333638	35.1568898357791	0	0	114.352691922594	201751	2	0
ENSMUST00000058496	Taok1	5597	316	4665	M	INT	1.1219551454462	3.45388790701324	0	0	0	11.4203050333638	35.1568898357791	0	0	0	280075	2	0
ENSMUST00000092879	Tlcd1	5597	316	4665	M	INT	0	10.3616637210397	4.68185987911862	5.55280503628234	11.2342525636015	0	105.470669507337	47.6563329291904	56.5216243826958	114.352691922594	286204	2	0
ENSMUST00000104437	Snord4a	5597	316	4665	M	INT	2.2439102908924	6.04430383727317	3.7454879032949	4.62733753023528	8.17036550080108	22.8406100667275	61.5245572126135	38.1250663433523	47.1013536522465	83.1655941255226	289202	2	0
ENSMUST00000148218	Traf4	5597	316	4665	M	INT	0	6.90777581402648	1.87274395164745	3.70187002418823	10.2129568760013	0	70.3137796715583	19.0625331716762	37.6810829217972	103.956992656903	272962	2	0
ENSMUST00000017597	Pipox	5597	317	1728	U	PU	230.009995151915	265.357070198464	169.253345968156	180.234427445152	188.626055108847	806.813669251717	930.801773754682	593.695560940763	632.214263716943	661.649853687143	186	3	2
ENSMUST00000049167	Phf12	5597	317	1728	U	PU	3.1291346445319	6.5741048394003	7.84604166611288	6.35298189955648	12.0229245877112	33.3470289952985	70.0599014109888	83.6148675786136	67.7034054706869	128.127696753257	88520	3	2
ENSMUST00000100443	Myo18a	5597	317	1728	U	PU	5.21522440755316	9.03939415417542	3.4871296293835	9.98325727073161	16.8320944227956	55.5783816588309	96.3323644401097	37.1621633682727	106.391065739651	179.378775454559	51622	3	2
ENSMUST00000002128	Rab34	5597	317	1728	U	PU	3.3658654363386	7.7712477907798	1.87274395164745	7.40374004837646	1.02129568760014	92.4925746191701	213.550639432174	51.4622206283966	203.451680359009	28.0647783995633	294148	3	2
ENSMUST00000017549	Nek8	5597	317	1728	U	PU	2.2439102908924	5.18083186051986	9.36371975823725	4.62733753023528	8.17036550080108	61.6617164127801	142.367092954783	257.311103141983	127.157300224381	224.518227196506	282393	3	2
ENSMUST00000036677	Nufip2	5597	317	1728	U	PU	0	0.863471976753311	0.936371975823725	0	3.06388706280041	0	23.7278488257971	25.7311103141983	0	84.1943351986899	206416	3	2
ENSMUST00000058496	Taok1	5597	317	1728	U	PU	1.1219551454462	1.72694395350662	4.68185987911862	0.925467506047057	4.08518275040054	30.83085820639	47.4556976515942	128.655551570991	25.4314600448762	112.259113598253	284740	3	2
ENSMUST00000092879	Tlcd1	5597	317	1728	U	PU	2.2439102908924	5.18083186051986	12.1728356857084	5.55280503628234	5.10647843800067	61.6617164127801	142.367092954783	334.504434084578	152.588760269257	140.323891997816	284476	3	2
ENSMUST00000104437	Snord4a	5597	317	1728	U	PU	2.2439102908924	4.31735988376655	8.42734778241352	1.85093501209411	2.04259137520027	61.6617164127801	118.639244128986	231.579992827785	50.8629200897523	56.1295567991266	287474	3	2
ENSMUST00000148218	Traf4	5597	317	1728	U	PU	4.4878205817848	3.45388790701324	1.87274395164745	1.85093501209411	9.19166118840122	123.32343282556	94.9113953031885	51.4622206283966	50.8629200897523	252.58300559607	271234	3	2
ENSMUST00000017597	Pipox	5597	320	2056	M	INT	22.2278566743447	48.4786955170271	27.9427693815352	45.5231285815075	37.7252110217693	65.5306920322161	142.921673132641	82.3790184404994	134.208266821375	111.218963732625	575	0	0
ENSMUST00000049167	Phf12	5597	320	2056	M	INT	1.04304488151063	5.75234173447526	0.871782407345875	2.72270652838135	9.61833967016894	9.34235831774901	51.5226512322058	7.80839230306119	24.3867741773236	86.1496731477149	86076	0	0
ENSMUST00000130956	Myo18a	5597	320	2056	M	INT	2.08608976302127	4.93057862955023	5.23069444407525	4.53784421396892	0	18.684716635498	44.1622724847478	46.8503538183671	40.6446236288726	0	44015	0	0
ENSMUST00000002128	Rab34	5597	320	2056	M	INT	2.2439102908924	0.863471976753311	0	2.77640251814117	1.02129568760014	51.8246332496517	19.9424721648723	0	64.1229031481702	23.5875180323178	291704	0	0
ENSMUST00000017549	Nek8	5597	320	2056	M	INT	1.1219551454462	2.59041593025993	1.87274395164745	5.55280503628234	4.08518275040054	25.9123166248259	59.8274164946169	43.2522943802866	128.24580629634	94.3500721292711	279949	0	0
ENSMUST00000036677	Nufip2	5597	320	2056	M	INT	0	0	0.936371975823725	0	4.08518275040054	0	0	21.6261471901433	0	94.3500721292711	208532	0	0
ENSMUST00000058496	Taok1	5597	320	2056	M	INT	0	0	0	0.925467506047057	2.04259137520027	0	0	0	21.3743010493901	47.1750360646356	286856	0	0
ENSMUST00000092879	Tlcd1	5597	320	2056	M	INT	0	4.31735988376655	1.87274395164745	1.85093501209411	5.10647843800067	0	99.7123608243614	43.2522943802866	42.7486020987801	117.937590161589	282032	0	0
ENSMUST00000104437	Snord4a	5597	320	2056	M	INT	0	4.31735988376655	1.87274395164745	0.925467506047057	6.12777412560081	0	99.7123608243614	43.2522943802866	21.3743010493901	141.525108193907	285030	0	0
ENSMUST00000148218	Traf4	5597	320	2056	M	INT	0	2.59041593025993	0	2.77640251814117	3.06388706280041	0	59.8274164946169	0	64.1229031481702	70.7625540969533	268790	0	0
ENSMUST00000017597	Pipox	5597	321	702	U	DM	22.2278566743447	54.4322195278901	28.7411342210076	29.7293900940457	17.4116358562012	191.924647889225	469.99063921341	248.163021118926	256.696037290305	150.339375038972	2631	1	0
ENSMUST00000049167	Phf12	5597	321	702	U	DM	2.08608976302127	4.93057862955023	2.61534722203763	1.81513768558757	2.40458491754223	54.7233296333104	129.341356451056	68.6070708337342	47.6155818694941	63.0782507092956	85374	1	0
ENSMUST00000100443	Myo18a	5597	321	702	U	DM	0	0	0	0	0	0	0	0	0	0	55794	1	0
ENSMUST00000002128	Rab34	5597	321	702	U	DM	1.1219551454462	2.59041593025993	3.7454879032949	0	0	75.8913432772678	175.221037482809	253.352470785952	0	0	291002	1	0
