chr	start	end	SElet_id	se_id	length	type	pct_meth_2i_marks	cov_2i_marks	pct_meth_ser_marks	cov_ser_marks	pct_meth_ser_schubeler	cov_ser_schubeler	pct_meth_episc_veillard	cov_episc_veillard	pct_meth_epilc_surani	cov_epilc_surani	pct_meth_episc_surani	cov_episc_surani	E35ICM_pct_meth	E35ICM_cov	E40ICM_pct_meth	E40ICM_cov	E55Epi_pct_meth	E55Epi_cov	E55VE_pct_meth	E55VE_cov	E65Epi_pct_meth	E65Epi_cov	E65VE_pct_meth	E65VE_cov	nCG	in.vitro	in.vivo	H3K27ac_2i	H3K27ac_ser	H3K27ac_EpiLC	H3K27ac_EpiSC	ATAC_2i	ATAC_ser	ATAC_EpiLC	ATAC_EpiSC	Esrrb_ser	H3K27ac_WT	H3K27ac_KO	Med1_WT	Med1_KO	GROseq_2i	GROseq_ser	Pol2_2i	Pol2_ser	STARTseq_2i	STARTseq_ser
chr1	168060183	168063708	117	556	3526	DM	0	38	0.27906976744186	43	0.277777777777778	36	1	28	0.85	20	0.958333333333333	48	0.00238663484486874	838			0.732876712328767	146	0.703571428571429	280	0.85	300	0.741935483870968	186	41	1	1	3.50420599528303	2.35343084859681	0.778863379356239	1.25778119938779	1.29389335577267	0.812344166975274	0.142994455187528	-0.0517446247393929	174.834362472568	576.521576983904	801.185707210167	340.507921268303	395.063557086742	3.79363548846675	1.09648305129485	3.24618178923199	1.55199615925347	5.56630874400084	4.40162141925877
chr1	168063709	168064978	118	556	1270	INT	0	13	1	11	1	13	1	12	0.833333333333333	6	1	12	0.0198675496688742	302			0.924528301886792	53	0.758620689655172	145	0.906735751295337	193	0.663636363636364	110	14	1	1	2.74598237969787	1.82211565737246	0.542104660567574	1.367482762559	0.129980726996351	-0.00493224960279314	-0.204479999898236	-0.0343118415137103	135.656705829118	414.041365803868	181.742694576043	185.461830756156	198.283889849697	1.86655671265585	1.07753065471581	2.80826390266268	1.86137000669366	0	0.721177498599597
chr1	168064979	168066415	119	556	1437	DM	0	18	0	18	0.111111111111111	18	1	16	0.153846153846154	13	0.5	14	0.0173010380622837	289			0.776119402985075	67	0.75	72	0.844444444444444	135	0.663461538461538	104	18	1	1	3.7631748529116	2.42041374551568	0.707902633686851	2.00532511720268	1.84341712692304	1.08429211238572	0.452002344149086	0.812113102774134	453.148189174952	631.086021188956	384.162243664482	501.514104096421	244.709955260788	3.40840003049986	1.28351631473864	3.54181123576853	2.18088283033896	4.64993264377018	4.66927912047341
chr1	168066416	168068059	120	556	1644	INT	0	20	0.909090909090909	22	0.55	20	1	16	0.761904761904762	21	0.944444444444444	18	0.0367231638418079	354			0.845070422535211	71	0.60952380952381	105	0.884615384615385	130	0.706521739130435	92	22	1	1	3.17750621978928	1.84781087351261	0.539038489167174	0.889521908859196	1.18663703815821	0.792644662984363	0.0372244727776146	-0.288136037162076	266.133191497726	590.787667261595	265.833015319934	421.139455809442	213.879181834748	2.40368780133806	0.893600465987159	3.17631809586539	1.70507572713233	3.93415085850511	2.8401279708654
chr1	168068060	168068693	121	556	634	DM	0	18	0	17	0.166666666666667	18	1	17	0.375	8	0.846153846153846	13	0.0131332082551595	533					0.631578947368421	19	0.840236686390533	169	0.818181818181818	33	17	1	1	3.16302018068801	1.78337346985735	0.780605301380185	1.14134169635738	0.659003347209904	0.295352828755387	0.0838985684058543	-0.49244772191585	728.842976284937	742.969446207361	372.354349352999	613.474335432508	274.143112947939	2.32116388329517	1.01907595470359	2.96638126946759	2.60406536276458	2.48131729605354	1.79714240171949
chr1	168068694	168069736	122	556	1043	INT	0	15	0.866666666666667	15	0.266666666666667	15	1	12	0.733333333333333	15	0.733333333333333	15	0.0292207792207792	308					0.888888888888889	36	0.926470588235294	136	0.636363636363636	44	15	1	1	2.66659314282225	1.64975260171521	0.44043920547767	1.04890136608506	0.395545176046651	0.61398489265107	0.0698077678758076	0.0152932035783824	158.6011759206	467.830667643809	165.39348041969	293.624167176997	320.585639831946	1.70712869011534	0.501850826865364	2.59131177706469	1.27810099157108	2.72436404748383	2.67075974190835
chr1	168069737	168070496	123	556	760	DM	0	7	0	7	1	6	1	7	0.333333333333333	6	1	8	0.0155038759689922	129			0.866666666666667	15	0.3125	16	0.882352941176471	34			5	1	1	2.63949681405071	0.984005186275226	0.677024896347985	0.811023993150468	0.311236550374159	-0.0168613089327513	0.0700726933877404	0.0565371175865045	272.171319679291	338.580519794499	122.435355638901	282.173211513705	291.507316050669	0.771032038643851	0.192492485692632	2.09823498361767	1.09824279977553	1.5819543658844	1.44789567463711
chr1	168070497	168072120	124	556	1624	INT	0	10	1	13	1	12	1	11	0.733333333333333	15	0.692307692307692	13	0.0779816513761468	218	0.444444444444444	9	0.754716981132076	106	0.653061224489796	49	0.939393939393939	33	0.764705882352941	51	13	1	1	2.85875641268523	1.29234552557192	0.519145184381778	0.594539920809718	-0.230656737624925	-0.492745698866691	-0.26378382218359	-0.089525994282542	182.436955439988	511.621473436119	131.171039054172	236.366132510281	253.93709330136	1.05048076877978	0.415746565063268	2.18928880034035	1.46171833854328	0.475126159610976	0.849488897877955
chr1	168072121	168073055	125	556	935	DM	0	17	0.388888888888889	18	1	17	1	15	0.428571428571429	14	0.947368421052632	19	0.047979797979798	396	0.112676056338028	71	0.73	100	0.75	124	0.807228915662651	166	0.818181818181818	22	16	1	1	3.32769842692118	1.5464788527113	0.655588427943547	0.806963435642548	2.66021830136253	2.12834977400952	0.688569837264361	-0.102985631321238	670.899388969626	402.366413440597	93.1636051954679	446.00790355067	269.402843917843	2.47498603256648	1.18664645736886	3.17580998996666	1.372850103901	4.69302672000686	5.07467457650545
chr1	169201106	169203455	127	559	2350	INT	0	32	0.709677419354839	31	0.580645161290323	31	0.958333333333333	24	0.433333333333333	30	0.717948717948718	39	0.0879828326180258	932			0.497584541062802	207	0.350515463917526	97	0.861581920903955	354	0.461187214611872	219	35	1	1	3.64563661358001	2.62428572527597	1.61349127622064	1.51453550473382	2.61950434479843	1.16891418903972	1.10276093028666	0.434557649655332	203.734542340605	487.58042388504	561.044771433432	247.474298074508	254.869066501216	1.47620478806838	1.804351789574	1.73358797139877	1.14559681113797	2.11952104352893	2.08230768192977
chr1	169203456	169204831	128	559	1376	DM	0	20	0	20	0	22	1	15	0.352941176470588	17	1	15	0.0412371134020619	388			0.444444444444444	18	0.215686274509804	51	0.63758389261745	149	0.0333333333333333	60	22	1	1	3.83357435020399	1.93951533151458	1.32390516676488	1.12476854355995	2.01485448113687	0.789596473501705	0.583765251479971	-0.116891223735719	408.148110991064	536.221003716881	530.229681616701	356.02197201272	302.893248865825	1.96176300914963	1.40902414795427	2.06576909559694	1.38980618106736	2.64876849968398	2.28286211505102
chr1	169204832	169209140	129	559	4309	INT	0	45	0.933333333333333	45	0.826086956521739	46	1	30	0.886363636363636	44	0.959183673469388	49	0.114906832298137	966	0.2	55	0.655	400	0.513986013986014	286	0.909853249475891	477	0.621333333333333	375	47	1	1	3.07513275045494	1.79588997170838	0.868496052692618	0.729394940682199	1.93869723016682	1.03245287541961	0.45919219826729	-0.15206134876747	245.355368741994	294.772670244657	172.76515399102	195.5795743644	246.724028966638	0.819740335263216	1.56737940189464	1.62609418355194	1.06516367968986	0.785318194872496	0.778620378470892
chr1	169209141	169210305	130	559	1165	DM	0	25	0	27	0.413793103448276	29	1	23	0.833333333333333	24	0.678571428571429	28	0.182250396196513	631	0.208333333333333	48	0.488372093023256	86	0.327659574468085	235	0.786008230452675	243	0.426605504587156	218	27	1	1	3.41858205881042	1.99175962553589	1.29636515630383	0.885682904573097	2.46807075838343	2.01465691389665	0.468064888399513	0.200234173964674	567.912114464829	423.716656154106	557.396423197306	434.712015415429	260.895217670171	1.64583740666128	1.5171800004123	1.75975669102884	1.54296186646888	3.50756300545924	2.1991892712714
chr1	169210306	169210466	131	559	161	INT	0	4	1	4	1	4	1	4	0.75	4	0.666666666666667	3	0.342657342657343	143	0.125	16	0.742857142857143	35	0.413793103448276	29	0.92156862745098	51	0.657142857142857	35	4	1	1	3.60945907248289	2.15778870917278	1.61158233871514	0.841106929659159	1.77042132951568	1.79701116015453	0.370677024750143	-0.632402475342079	387.33380931859	733.724735061631	670.563138414806	323.607711940648	189.80127085505	1.04767446630981	0.743115190458323	1.7090809200588	1.72604510417405	3.26904250769897	1.29381509108566
chr1	169210467	169210923	132	559	457	DM	0	8	0	8	0.25	8	1	8	0.125	8	0.571428571428571	7	0.119402985074627	201	0	8	0.214285714285714	14	0.28	25	0.944444444444444	36	0.885714285714286	35	6	1	1	3.25599671809259	1.89164493987443	1.06102694010682	0.930665158653562	0.767572054946501	0.173370943319193	1.27576972553532	-0.323334326975353	392.619065975959	474.079738957237	479.833824697983	268.382791402133	237.84620407901	1.71339645039699	0.775783557617376	2.05777235620843	1.39305612619433	2.47659162404458	0.369893147622577
chr1	169210924	169212491	133	559	1568	INT	0	13	1	13	0.846153846153846	13	1	13	0.785714285714286	14	0.882352941176471	17	0.0714285714285714	476	0.0363636363636364	55	0.741666666666667	120	0.592592592592593	54	0.840336134453782	119	0.705882352941177	85	13	1	1	3.36014444033302	2.3074427706868	0.684274888691488	1.16301562715277	0.656044415216525	1.10306603778641	0.504003169873592	0.0876953223118279	239.491655481678	313.831863269781	227.509424728368	219.280505625502	290.697543109202	2.31587140979637	1.16690894955276	2.01056867981909	0.706646621037697	1.00998122476526	0.731306086393752
chr1	169212492	169213514	134	559	1023	DM	0	14	0	14	0	14	1	13	0.5	10	0.1875	16	0.0319829424307036	469	0.0967741935483871	31	0.460526315789474	76	0.208333333333333	48	0.631944444444444	144	0.382352941176471	102	12	1	1	3.65086549481478	2.13437799311137	1.03671253205247	1.59646342478867	1.04474258595969	0.709418603507569	0.257239003606253	0.182248370785536	660.295078290443	273.16371216079	238.066084858732	306.278780915184	297.144846739804	1.8408920088277	1.73677538412018	2.01015373281376	1.22154938575852	0.582820784052928	0.383648292380442
chr1	169213515	169213616	135	559	102	INT	0	1	0	1	0	1		0		0	0.333333333333333	3	0.105263157894737	38			0.666666666666667	9			0.571428571428571	7	0.285714285714286	7	1	1	1	4.06366454813159	2.8221656022157	1.59843873290709	1.67179840080565	0	0	0	0	272.710272787566	687.479346061127	510.228130578351	349.531282024103	644.304172633832	0.881466514054235	1.04511102387546	1.35474380005493	1.77774033242032	0	0
chr1	169213617	169215761	136	559	2145	PU	0	161	0	173	0	166	0	164	0.037037037037037	54	0.0526315789473684	57	0.0134952766531714	4446	0.0117647058823529	85	0.0446428571428571	112	0.0318949343339587	533	0.0160142348754448	1686	0.0333333333333333	360	174	1	1	4.42920064473219	3.80968218919584	3.16760497428697	2.93884633801654	2.77217602713829	2.88706693970752	2.25512262916681	2.89609174929078	321.172312867819	623.679379821226	1455.94711272929	464.3353532934	437.069024570263	3.74693549153455	1.24213116347261	3.61124995029626	2.49056518617775	6.17525348238786	4.9296948124948
chr1	169215762	169219557	137	559	3796	INT	0.129032258064516	31	0.96875	32	0.823529411764706	34	0.92	25	0.431818181818182	44	0.680851063829787	47	0.0198135198135198	858	0.0555555555555556	90	0.615702479338843	242	0.601307189542484	153	0.749090909090909	275	0.569672131147541	244	36	1	1	1.28367260973398	1.4994904411283	1.37368778924371	1.35662423682973	0.0353847256624	0.390398387477286	-0.189986345905858	0.125420713348782	164.210029539839	135.243583672789	89.4891144851604	136.435398973659	245.780678238799	0.274221610387341	0.228312635824778	0.58306453470505	0.542858256551183	0.0825581743995326	0.226582350358197
chr1	169219558	169220378	138	559	821	PU	0	16	0	15	0	16	0	14	0	10	0	15	0.0202020202020202	396			0.272727272727273	33	0.75	8	0.075	40	0.0833333333333333	24	14	1	1	1.9594754110516	2.59801329310574	2.22615081335004	2.19206861005124	1.97596235845405	3.02634283525404	2.55304573427391	2.41010425485896	659.202255425677	246.175342400214	158.658303538898	287.013491743369	306.856410023495	1.36154128754977	1.5108780121703	1.27057600950545	0.810981491137146	2.75459698629383	1.67635773191628
chr1	182818735	182819503	141	610	769	PU	0	19	0	19	0	18	0	19	0	12	0	7	0.0137174211248285	729					0.686274509803922	51	0.072289156626506	83	0.567901234567901	81	17	1	1	3.92660858157978	2.84834367995676	4.29394181196739	3.83764112202569	4.410599537275	4.27239874845383	2.8193058571307	4.58620342288852	1116.27451991122	558.309344895727	922.904319439013	2203.35175080801	2107.02006038493	3.63330823536923	3.53355482969472	3.16247848092507	2.65895553811727	5.80553552562418	5.54647085325796
chr1	182854521	182854780	143	611	260	INT	0	2	0	1	1	2	1	2	0.333333333333333	3	0	4	0.101694915254237	59			0.625	8	0.142857142857143	7	0.769230769230769	26	0.5	8	2	1	1	2.94144365826742	2.74786857057072	4.89738138087498	4.4481180814115	1.35902756828476	1.90414744694314	1.00886256015817	2.19282961972355	159.519715549484	779.396836942762	1122.05621677411	826.909141076841	971.514502777088	0.767351788880857	1.97107581562566	1.8589403295153	1.53890663954756	2.32557190215998	3.65055858557686
chr1	182854781	182855305	144	611	525	PU	0	5	0	5	0.2	5	0	5	0	5	0	1	0.0101010101010101	198	0	14			0.0625	32	0.393939393939394	66	0.285714285714286	7	3	1	1	1.77322575523569	1.46968903609961	3.29668170622463	2.1367975849556	3.09690495984613	3.7613456553075	2.30032960438993	3.80954769390786	591.349327203955	289.61021007832	569.114113987923	1666.32145912534	1829.70908872262	1.47485009703471	3.44865410123732	2.00935897123005	1.64318253498874	3.77652280243718	5.27245710951114
chr1	182855306	182863813	145	611	8508	INT	0.372093023255814	86	0.965116279069767	86	0.954545454545455	88	1	79	0.813725490196078	102	0.819277108433735	83	0.0482093663911846	2904	0.22972972972973	296	0.796610169491525	885	0.49862258953168	726	0.89351403678606	1033	0.638759689922481	645	93	1	1	1.37314306149425	0.813197931773992	2.55998961118664	2.60069082296204	0.155662606820944	0.312061753177506	-0.249312100899801	-0.135042087591648	113.726787527682	255.130311245186	378.756586364959	200.575432986285	348.309507784175	0.655860353050897	1.12814690936753	0.874048780636278	0.801192220460416	0.417657593464548	0.873429095018917
chr1	182863814	182864278	146	611	465	PU	0	9	0	9	0	9	0	9	0	5	0.5	6	0.0512820512820513	273					0	7	0.0786516853932584	89	0.161290322580645	31	7	1	1	2.7544132659867	1.22155137624345	3.73105709185755	3.70673810667859	1.47343985089403	2.21655647218932	1.58912075772215	3.07871774735624	452.63146299682	467.448685289474	788.362310436088	588.377658073906	1411.82226104002	3.02021981594663	2.95705880311026	2.09755323478714	1.51841345146959	0.540094543955777	1.40684518400547
chr1	183948212	183948677	148	615	466	INT	0	1		0	0	5	1	1	0	5	0	8	0.03125	160			0	8	0	26	0	7	0.0740740740740741	27	5	1	1	2.58940788236077	2.95948962018765	1.56232567356931	2.02719272929838	0.458009781112701	-0.14250417381971	0.139640365596654	0.635152135516168	185.105763115216	241.688504389564	158.06009460222	323.924044014882	382.518075824616	2.48176859231593	0.551469294219324	2.30877512005119	2.46440182060736	0.616405757261905	1.69827740780228
chr1	183948678	183950996	149	615	2319	PU	0	161	0	196	0	120	0	121	0	42	0.0882352941176471	34	0.0119208277103014	4446			0.0666666666666667	90	0.100502512562814	199	0.0236220472440945	1397	0.025	360	241	1	1	4.09526689196188	3.69361544290199	2.73459976352047	2.62407844278179	1.5648235075969	2.0895768431332	1.0408119312879	2.17713329644994	371.329507543467	603.729816303158	1582.09403102521	462.985698156516	531.527779345091	2.85181151320957	1.98077537538522	3.48197377902056	3.06548597874945	4.72377487044996	4.21610573751263
chr1	183950997	183951061	150	615	65	CG		0		0		0		0		0		0													0	1	0	3.03488131922781	1.94808496853271	0.710638669727012	1.30464098657889	-1.85098686908767	-1.85098686908767	-0.883663725005531	-1.27619647669377	322.778174432159	805.307636043253	792.003706789141	478.056847185049	949.006354275248	1.31434264824834	1.41625411246111	2.22223431688398	2.7478656044923	0	0
chr1	183951062	183951452	151	615	391	DM	0	9	0	9	0	9	1	9	0.363636363636364	11	0.444444444444444	9	0.0347826086956522	345			0.448979591836735	49	0.520547945205479	73	0.715789473684211	95	0.473214285714286	112	7	1	1	1.93345319503371	2.16508648059826	1.37142014124737	1.04202207903805	0.301548443928586	0.36416977981758	0.257154270647832	0.437881807830861	450.234171515626	405.636438895861	192.78859460987	325.87070293324	556.194200307838	1.71350220312839	1.68685043107694	2.29294785022733	1.94534627595906	2.5587084878645	3.5311704942821
chr1	183951453	183958306	152	615	6854	INT	0.301369863013699	73	1	76	0.959459459459459	74	1	72	0.847826086956522	92	0.946236559139785	93	0.0330988829127017	2417	0.277227722772277	202	0.86189889025894	811	0.725118483412322	633	0.939393939393939	957	0.782485875706215	708	79	1	1	1.31422376307302	1.20242932525818	0.648404173232583	0.536868148184814	-0.31339160783696	-0.101376060354052	-0.400614464221213	-0.328824156559458	176.845826976207	156.786712933628	84.6899629848362	143.552815453024	254.487455783636	1.39904847654304	0.802299086469787	1.72115738610799	1.20242735471232	0.379407532621222	0.684669694684924
chr1	183958307	183961496	153	615	3190	DM	0	48	0.104166666666667	48	0.0408163265306122	49	1	48	0.80952380952381	21	0.914893617021277	47	0.0131852879944483	1441	0.0842105263157895	95	0.614906832298137	161	0.693430656934307	274	0.848722986247544	509	0.667605633802817	355	47	1	1	4.28815706776892	3.27194817707701	1.31704453380659	0.894357575362469	2.36008100710215	2.91127028522051	0.648970591933817	0.0116693683121061	824.843818178887	525.704465659956	682.677889376604	721.772780929796	639.387876553318	3.35765386109365	1.46901016523003	3.35448244108011	2.03792291982305	4.87021399626039	5.72671417181735
chr1	183961497	183961841	154	615	345	INT	0	2	0	2	0	2		0	0.5	4	1	5	0	33	0	20	0.708333333333333	48	0.655172413793103	29	0.804347826086957	46	0.72972972972973	37	3	1	1	4.37537835416065	3.46643189101791	1.60347134247787	0.943604915633209	1.97571734703449	1.24889241323147	-0.143452917111206	-0.501895069226907	580.500282699696	613.8649938831	623.77966364168	663.635265501964	643.180386286215	2.60993204640145	0.958509059896878	3.2438049660384	2.19866026134444	4.53008073486977	5.33711255870457
chr10	20802131	20810429	155	4885	8299	INT	0.329113924050633	79	0.974683544303797	79	0.825	80	1	77	0.87	100	0.933333333333333	105	0.159132007233273	2212	0.14406779661017	236	0.812964930924548	941	0.652631578947368	380	0.893248175182482	1096	0.712482468443198	713	86	1	1	1.00462064179777	0.870590230664414	1.11543155009926	1.04222152959557	0.196559338851596	0.0293108288774006	-0.362154992008102	-0.068110609363037	126.549167769658	114.128920220157	53.5510821590537	120.540132408489	220.104906600491	0.137025544354427	0.226420025303422	0.487486758706061	0.44172867835169	0.423545346996817	1.98252829383495
chr10	20810430	20811742	156	4885	1313	DM	0	20	0	21	0	20	1	20	0.8	20	0.888888888888889	18	0.161087866108787	478			0.71	100	0.653846153846154	130	0.802197802197802	273	0.610169491525424	59	20	1	1	2.19777491046793	1.35426835661165	0.863378723048817	1.06471000061596	2.39769012070994	1.07442119559218	-0.290610147210215	-0.253258274736248	700.664817669808	294.624744893873	234.381584773372	355.179196032419	277.757957348853	0.747458839485346	0	0.894578057461068	0.811264951908414	1.47913321065675	1.19439198360366
chr10	20811743	20812138	157	4885	396	INT	0	9	1	9	0	9	1	9	1	8	1	2	0.0684410646387833	263			0.631578947368421	76	1	7	0.9375	112	0.851851851851852	27	9	1	1	2.40671942784951	1.17072487018336	1.03196452120418	1.03262213480554	0.453441391543939	-0.256092132053217	-0.239935335463528	-0.156476557533106	618.862457645455	416.811828500587	314.395395505158	196.622407255077	263.593808348423	1.00242072677543	0.34929540253371	0.881645103551978	0.392659447609304	1.69011949794987	0.719355778528279
chr10	20812139	20812865	158	4885	727	DM	0	17	0	17	0	17	1	17	0.555555555555556	9	0.888888888888889	18	0.025974025974026	462			0.411764705882353	34	0.40952380952381	105	0.645833333333333	288	0.811764705882353	85	15	1	1	1.45747560769262	0.821102006071962	2.02616187834977	1.15501777060289	-0.259323184276566	0.0461039783247848	0.0832187913839123	0.072202707450723	246.603710860933	331.292764873625	292.074094257593	252.856514213579	274.879447755444	1.45575435466617	0.200649178714668	0.987944122683781	0.889043560299842	0.424041268137386	1.70744976714543
chr10	20812866	20820207	159	4885	7342	INT	0.322916666666667	96	0.938144329896907	97	0.860215053763441	93	1	99	0.805970149253731	67	0.893203883495146	103	0.0487024528972627	2813	0.118811881188119	101	0.782934131736527	668	0.69980879541109	523	0.926359832635983	1195	0.791666666666667	600	100	1	1	0.950715065100482	0.66949552440447	1.08503302271084	1.10708340644139	0.337590488648842	0.115391384074471	-0.441788504012411	-0.184552086587867	127.569415168574	95.7559035062707	65.0203288323465	106.117970207036	173.154369347982	0.1232961672336	0.0828399395017992	0.381762916244032	0.382604809501329	0.0714187453967888	0.017391215119127
chr10	20820208	20821688	160	4885	1481	DM	0	16	0	16	0	16	1	16	0.5	10	0.571428571428571	14	0.0180412371134021	388	0.142857142857143	7	0.456140350877193	57	0.763157894736842	114	0.49645390070922	141	0.692307692307692	39	14	1	1	2.86220008169402	2.11957952988925	2.95618623211764	3.01755996129329	1.63485900685216	1.8786223601279	-0.0906201115396985	0.72536375437516	442.002545168361	414.503690143584	550.264197005213	195.595816062407	313.648432146568	1.20032803187974	0.665374666969227	1.19360703315874	0.416371157120493	0.604023625412354	1.73866025807644
chr10	20821699	20822212	162	4885	514	PU	0	8	0	8	0	8	0	7	0	7	0	6	0.024390243902439	205			0.0833333333333333	36	0.75609756097561	41	0.0625	16	0.727272727272727	55	6	1	1	2.40323200892693	2.16815639848923	2.6945791869897	2.52907770856444	4.04631468356817	4.09435350627001	1.19885464578142	3.74107754005756	1187.92435346572	186.98067702802	232.197577974828	582.642983043946	549.6890049826	1.95722347517855	0.882994303566512	1.61862906963847	0.973790548426988	1.54048576597984	3.71675613644682
chr10	20822213	20822547	163	4885	335	INT	0	1	0	1	0	2	1	1	0	2	0.333333333333333	3	0	21			0.714285714285714	7	1	14	0.461538461538462	13	0.75	20	2	1	1	2.78324073527561	1.60109962039011	3.28819489846714	2.90034577291701	2.11785617066237	2.20244407178319	-0.450499277902454	0.933291915158711	1082.36992623957	297.904887318728	326.286557048461	366.414828980157	272.768293444383	2.17827601000301	1.55724714466313	1.24808800392881	0	2.73017997686351	2.581022933092
chr10	20822548	20824147	164	4885	1600	DM	0.0769230769230769	13	0	14	0.285714285714286	14	1	14	0.4375	16	0.941176470588235	17	0.0229885057471264	348			0.736263736263736	91	0.704545454545455	88	0.752941176470588	170	0.675	160	13	1	1	1.7836794534684	1.69831085312333	2.14188519153511	1.88274104382865	0.17858290644896	0.478632001022233	0.104971264623996	-0.453046415733574	152.877217492154	194.290050194022	167.481459280155	133.939629480239	271.314244052604	0.190228960826943	0.9118039029293	0.619342772679034	0.472075808864408	0.31108366404484	0.638311379027555
chr10	20824148	20829802	165	4885	5655	INT	0.625	40	0.972972972972973	37	0.731707317073171	41	1	37	0.782608695652174	46	0.954545454545455	44	0.0950639853747715	1094	0.164473684210526	152	0.738498789346247	413	0.649350649350649	77	0.894505494505495	455	0.827731092436975	238	48	1	1	1.06146328168894	1.08213155211222	1.51519286584257	1.2847653789594	0.245308473856977	0.164473768626328	-0.0860345533084364	0.0240718925921814	156.498508815592	96.726806420162	73.363767486564	106.561500153463	214.844027851489	0.170350331460614	0.157170095472876	0.478510083560914	0.336695823267015	0	0.0557007701369215
chr10	20829803	20830163	166	4885	361	DM	0	7	0	7	0	7	1	7	0.2	5	0.8	5	0.104395604395604	182			0.288461538461538	52	0.545454545454545	44	0.48	50	0.428571428571429	7	5	1	1	2.41944332481089	2.09079579282338	2.89106555685892	2.52731735494267	0.866935687741838	0.758135168544359	0.522723095073648	0.827166297325181	583.391663418124	276.389534345709	255.787863822271	294.188829036953	373.577104540098	1.44642731738847	0.927132047440393	0.769025630610956	1.0210656597182	0	1.81892109207312
chr10	20830164	20830236	167	4885	73	CG		0	0	1		0	1	1		0	1	1													0	1	0	1.71733592089559	3.11036987435413	2.85489148338127	2.73828712962099	-0.96911253120889	-0.408302715641374	0.130659413366091	1.12108922779281	239.094944023821	437.45106155436	281.601317969473	424.939419720043	361.526230200094	0.197997185550222	1.98988120223024	1.06221034258734	1.43129861007854	0	2.51765150668987
chr10	21546502	21547171	168	4891	670	INT	0.25	4	0	2	0	4	0	3	0	1	0.2	5	0	106	0	8	0.269230769230769	26	0	22	0	7	0	17	4	1	1	3.30390033909784	2.69022334360613	2.15644660935623	1.56038472883195	3.0772721535907	3.46869539136796	1.18586652208765	-0.188841702915322	674.183411668963	280.339612215024	248.768877309355	594.534076020867	843.020805847754	3.12522398885294	1.47560778762975	2.52162629438354	1.51038180512709	3.29355995104426	5.3854097869782
chr10	21547172	21549630	169	4891	2459	DM	0	24	0	25	0	27	1	24	0.277777777777778	18	0.72	25	0.0310734463276836	708			0.481927710843373	83	0.62621359223301	206	0.480176211453745	227	0.447619047619048	105	25	1	1	4.12541483579033	3.30615847455888	2.366236335811	2.49509853422232	2.4536433495422	2.71397729958922	0.312306017005353	0.178431090149502	414.612810987443	600.504238503277	868.175259386763	672.158040631215	1131.35059507694	3.37580230307853	2.15088286926245	2.96284063883335	2.42832043084505	4.30590746906601	5.17162590539285
chr10	21549631	21549691	170	4891	61	CG		0	0	1		0	1	1		0		0													0	1	0	4.55183689282385	3.0192567243156	2.34187420500192	3.58091893044994	3.0882924648868	2.67712992999844	-0.593961284329725	-0.454946515277122	516.445079091454	1061.8130312274	2295.0507414512	941.404252918249	1156.8839366403	4.38494139874139	1.47423018816422	3.5131736718916	0	0	1.06678937823513
chr10	21700576	21700788	171	4893	213	CG		0		0		0		0		0		0													0	1	0	3.91804942276984	2.49889599189657	0.979095263319171	0.676459326045342	4.36333915391544	3.49849132800381	0.0332293657924846	-0.00492725218691438	1120.5883791607	395.056576172162	282.929626073102	810.406963007455	1023.18744396253	3.01046964690939	0	3.36781342797319	1.73390003503655	4.49664156208281	3.08276007370523
chr10	21700789	21702602	172	4893	1814	DM	0	21	0.142857142857143	21	0.05	20	1	21	0.863636363636364	22	0.851851851851852	27	0.101141924959217	613	0.0416666666666667	48	0.762931034482759	232	0.70414201183432	169	0.92	250	0.767123287671233	146	19	1	1	3.99425652016249	2.83711075580504	1.14329061090377	0.767588378435955	2.08153727204091	1.31485791294252	-0.266654952566099	-0.221943179095096	594.4008448451	537.365296392654	550.310794024182	546.512948812166	727.439430650824	3.094560057392	0	2.71972771096879	1.92591623848747	2.82234449758473	3.62655708381574
chr10	21702603	21707784	173	4893	5182	INT	0.142857142857143	35	0.947368421052632	38	0.72972972972973	37	1	35	0.875	40	0.905660377358491	53	0.159974506054812	1569	0.247311827956989	186	0.783242258652095	549	0.735973597359736	303	0.89126213592233	515	0.753148614609572	397	43	1	1	3.38919061981402	2.03408999923574	0.872128448668251	0.663558265405893	0.0284144923087577	0.0666406272011781	-0.388907558715473	-0.222604633764595	203.348380881406	319.573923895952	198.278635003404	183.065968889237	290.560745522716	1.42925047134208	0.143614922882687	1.47888244094987	0.718457723267623	0.50531748478058	0.767523306555821
chr10	21707785	21708704	174	4893	920	DM	0	7	0	8	0	9	1	9	0.4	10	1	11	0.0742705570291777	377			0.555555555555556	81	0.318181818181818	44	0.816793893129771	131	0.55	100	11	1	1	3.61129747649605	2.47973109884533	1.75852587046344	0.872628101754924	3.85880176740468	3.14329400449514	0.437703273447265	-0.208076323881573	2030.56389457793	405.81818728428	240.847264335153	1462.30094781371	712.824297195398	2.96224601505503	0.557434878085429	2.22059060953955	0.344021314215011	5.20013389040323	4.98717194754905
chr10	21708705	21708946	175	4893	242	CG		0	0	1		0	1	1		0	1	1													0	1	0	4.45839203396575	3.27826132296212	2.48958051697476	1.29157196146194	0.636681958859889	0.22889271471489	0.0391367731643095	0.239411957613197	385.726615089053	570.287011969773	252.389562993386	878.90438550459	774.056160926343	3.63276471658409	0.534323284116684	2.67425442439109	1.83161961211596	0	0.452002867798921
